date,sku,family,qty,unit_cost
2024-04,SKU4_004,FAM4,33,5.53
2024-05,SKU4_004,FAM4,41,5.53
2024-06,SKU4_004,FAM4,0,5.53
2024-07,SKU4_004,FAM4,37,5.53
2024-08,SKU4_004,FAM4,40,5.53
2024-09,SKU4_004,FAM4,38,5.53
2024-10,SKU4_004,FAM4,45,5.53
2024-11,SKU4_004,FAM4,39,5.53
2024-12,SKU4_004,FAM4,41,5.53
2022-01,SKU4_005,FAM4,30,6.69
2022-02,SKU4_005,FAM4,31,6.69
2022-03,SKU4_005,FAM4,38,6.69
2022-04,SKU4_005,FAM4,34,6.69
2022-05,SKU4_005,FAM4,38,6.69
2022-06,SKU4_005,FAM4,35,6.69
2022-07,SKU4_005,FAM4,37,6.69
2022-08,SKU4_005,FAM4,35,6.69
2022-09,SKU4_005,FAM4,35,6.69
2022-10,SKU4_005,FAM4,34,6.69
2022-11,SKU4_005,FAM4,34,6.69
2022-12,SKU4_005,FAM4,35,6.69
2023-01,SKU4_005,FAM4,37,6.69
2023-02,SKU4_005,FAM4,34,6.69
2023-03,SKU4_005,FAM4,38,6.69
2023-04,SKU4_005,FAM4,40,6.69
2023-05,SKU4_005,FAM4,37,6.69
2023-06,SKU4_005,FAM4,35,6.69
2023-07,SKU4_005,FAM4,33,6.69
2023-08,SKU4_005,FAM4,41,6.69
2023-09,SKU4_005,FAM4,33,6.69
2023-10,SKU4_005,FAM4,39,6.69
2023-11,SKU4_005,FAM4,38,6.69
2023-12,SKU4_005,FAM4,36,6.69
2024-01,SKU4_005,FAM4,36,6.69
2024-02,SKU4_005,FAM4,32,6.69
2024-03,SKU4_005,FAM4,38,6.69
2024-04,SKU4_005,FAM4,39,6.69
2024-05,SKU4_005,FAM4,34,6.69
2024-06,SKU4_005,FAM4,37,6.69
2024-07,SKU4_005,FAM4,38,6.69
2024-08,SKU4_005,FAM4,40,6.69
2024-09,SKU4_005,FAM4,39,6.69
2024-10,SKU4_005,FAM4,35,6.69
2024-11,SKU4_005,FAM4,51,6.69
2024-12,SKU4_005,FAM4,41,6.69
2022-01,SKU4_006,FAM4,33,7.49
2022-02,SKU4_006,FAM4,31,7.49
2022-03,SKU4_006,FAM4,35,7.49
2022-04,SKU4_006,FAM4,34,7.49
2022-05,SKU4_006,FAM4,33,7.49
2022-06,SKU4_006,FAM4,36,7.49
2022-07,SKU4_006,FAM4,51,7.49
2022-08,SKU4_006,FAM4,35,7.49
2022-09,SKU4_006,FAM4,38,7.49
2022-10,SKU4_006,FAM4,32,7.49
2022-11,SKU4_006,FAM4,34,7.49
2022-12,SKU4_006,FAM4,38,7.49
2023-01,SKU4_006,FAM4,41,7.49
2023-02,SKU4_006,FAM4,38,7.49
2023-03,SKU4_006,FAM4,36,7.49
2023-04,SKU4_006,FAM4,48,7.49
2023-05,SKU4_006,FAM4,33,7.49
2023-06,SKU4_006,FAM4,38,7.49
2023-07,SKU4_006,FAM4,39,7.49
2023-08,SKU4_006,FAM4,35,7.49
2023-09,SKU4_006,FAM4,35,7.49
2023-10,SKU4_006,FAM4,37,7.49
2023-11,SKU4_006,FAM4,35,7.49
2023-12,SKU4_006,FAM4,37,7.49
2024-01,SKU4_006,FAM4,43,7.49
2024-02,SKU4_006,FAM4,36,7.49
2024-03,SKU4_006,FAM4,36,7.49
2024-04,SKU4_006,FAM4,36,7.49
2024-05,SKU4_006,FAM4,40,7.49
2024-06,SKU4_006,FAM4,37,7.49
2024-07,SKU4_006,FAM4,37,7.49
2024-08,SKU4_006,FAM4,42,7.49
2024-09,SKU4_006,FAM4,43,7.49
2024-10,SKU4_006,FAM4,38,7.49
2024-11,SKU4_006,FAM4,35,7.49
2024-12,SKU4_006,FAM4,43,7.49
2022-01,SKU4_007,FAM4,32,7.09
2022-02,SKU4_007,FAM4,36,7.09
2022-03,SKU4_007,FAM4,33,7.09
2022-04,SKU4_007,FAM4,38,7.09
2022-05,SKU4_007,FAM4,31,7.09
2022-06,SKU4_007,FAM4,35,7.09
2022-07,SKU4_007,FAM4,32,7.09
2022-08,SKU4_007,FAM4,37,7.09
2022-09,SKU4_007,FAM4,38,7.09
2022-10,SKU4_007,FAM4,35,7.09
2022-11,SKU4_007,FAM4,29,7.09
2022-12,SKU4_007,FAM4,37,7.09
2023-01,SKU4_007,FAM4,44,7.09
2023-02,SKU4_007,FAM4,38,7.09
2023-03,SKU4_007,FAM4,40,7.09
2023-04,SKU4_007,FAM4,34,7.09
2023-05,SKU4_007,FAM4,39,7.09
2023-06,SKU4_007,FAM4,40,7.09
2023-07,SKU4_007,FAM4,32,7.09
2023-08,SKU4_007,FAM4,38,7.09
2023-09,SKU4_007,FAM4,35,7.09
2023-10,SKU4_007,FAM4,37,7.09
2023-11,SKU4_007,FAM4,38,7.09
2023-12,SKU4_007,FAM4,36,7.09
2024-01,SKU4_007,FAM4,35,7.09
2024-02,SKU4_007,FAM4,49,7.09
2024-03,SKU4_007,FAM4,34,7.09
2024-04,SKU4_007,FAM4,35,7.09
2024-05,SKU4_007,FAM4,40,7.09
2024-06,SKU4_007,FAM4,35,7.09
2024-07,SKU4_007,FAM4,40,7.09
2024-08,SKU4_007,FAM4,40,7.09
2024-09,SKU4_007,FAM4,35,7.09
2024-10,SKU4_007,FAM4,38,7.09
2024-11,SKU4_007,FAM4,44,7.09
2024-12,SKU4_007,FAM4,38,7.09
2022-01,SKU4_008,FAM4,0,7.11
2022-02,SKU4_008,FAM4,39,7.11
2022-03,SKU4_008,FAM4,0,7.11
2022-04,SKU4_008,FAM4,36,7.11
2022-05,SKU4_008,FAM4,37,7.11
2022-06,SKU4_008,FAM4,36,7.11
2022-07,SKU4_008,FAM4,38,7.11
2022-08,SKU4_008,FAM4,34,7.11
2022-09,SKU4_008,FAM4,35,7.11
2022-10,SKU4_008,FAM4,33,7.11
2022-11,SKU4_008,FAM4,38,7.11
2022-12,SKU4_008,FAM4,39,7.11
2023-01,SKU4_008,FAM4,38,7.11
2023-02,SKU4_008,FAM4,0,7.11
2023-03,SKU4_008,FAM4,37,7.11
2023-04,SKU4_008,FAM4,0,7.11
2023-05,SKU4_008,FAM4,34,7.11
2023-06,SKU4_008,FAM4,36,7.11
2023-07,SKU4_008,FAM4,39,7.11
2023-08,SKU4_008,FAM4,39,7.11
2023-09,SKU4_008,FAM4,36,7.11
2023-10,SKU4_008,FAM4,49,7.11
2023-11,SKU4_008,FAM4,33,7.11
2023-12,SKU4_008,FAM4,36,7.11
2024-01,SKU4_008,FAM4,0,7.11
2024-02,SKU4_008,FAM4,39,7.11
2024-03,SKU4_008,FAM4,39,7.11
2024-04,SKU4_008,FAM4,38,7.11
2024-05,SKU4_008,FAM4,38,7.11
2024-06,SKU4_008,FAM4,37,7.11
2024-07,SKU4_008,FAM4,0,7.11
2024-08,SKU4_008,FAM4,40,7.11
2024-09,SKU4_008,FAM4,41,7.11
2024-10,SKU4_008,FAM4,39,7.11
2024-11,SKU4_008,FAM4,34,7.11
2024-12,SKU4_008,FAM4,50,7.11
2022-01,SKU4_009,FAM4,33,7.77
2022-02,SKU4_009,FAM4,35,7.77
2022-03,SKU4_009,FAM4,34,7.77
2022-04,SKU4_009,FAM4,35,7.77
2022-05,SKU4_009,FAM4,36,7.77
2022-06,SKU4_009,FAM4,33,7.77
2022-07,SKU4_009,FAM4,40,7.77
2022-08,SKU4_009,FAM4,40,7.77
2022-09,SKU4_009,FAM4,40,7.77
2022-10,SKU4_009,FAM4,39,7.77
2022-11,SKU4_009,FAM4,32,7.77
2022-12,SKU4_009,FAM4,40,7.77
2023-01,SKU4_009,FAM4,39,7.77
2023-02,SKU4_009,FAM4,33,7.77
2023-03,SKU4_009,FAM4,37,7.77
2023-04,SKU4_009,FAM4,38,7.77
2023-05,SKU4_009,FAM4,42,7.77
2023-06,SKU4_009,FAM4,39,7.77
2023-07,SKU4_009,FAM4,35,7.77
2023-08,SKU4_009,FAM4,42,7.77
2023-09,SKU4_009,FAM4,37,7.77
2023-10,SKU4_009,FAM4,36,7.77
2023-11,SKU4_009,FAM4,36,7.77
2023-12,SKU4_009,FAM4,33,7.77
2024-01,SKU4_009,FAM4,37,7.77
2024-02,SKU4_009,FAM4,39,7.77
2024-03,SKU4_009,FAM4,37,7.77
2024-04,SKU4_009,FAM4,39,7.77
2024-05,SKU4_009,FAM4,36,7.77
2024-06,SKU4_009,FAM4,46,7.77
2024-07,SKU4_009,FAM4,40,7.77
2024-08,SKU4_009,FAM4,40,7.77
2024-09,SKU4_009,FAM4,35,7.77
2024-10,SKU4_009,FAM4,39,7.77
2024-11,SKU4_009,FAM4,45,7.77
2024-12,SKU4_009,FAM4,47,7.77
2022-01,SKU4_010,FAM4,29,6.7
2022-02,SKU4_010,FAM4,41,6.7
2022-03,SKU4_010,FAM4,38,6.7
2022-04,SKU4_010,FAM4,37,6.7
2022-05,SKU4_010,FAM4,36,6.7
2022-06,SKU4_010,FAM4,40,6.7
2022-07,SKU4_010,FAM4,35,6.7
2022-08,SKU4_010,FAM4,35,6.7
2022-09,SKU4_010,FAM4,37,6.7
2022-10,SKU4_010,FAM4,39,6.7
2022-11,SKU4_010,FAM4,32,6.7
2022-12,SKU4_010,FAM4,38,6.7
2023-01,SKU4_010,FAM4,40,6.7
2023-02,SKU4_010,FAM4,37,6.7
2023-03,SKU4_010,FAM4,41,6.7
2023-04,SKU4_010,FAM4,39,6.7
2023-05,SKU4_010,FAM4,43,6.7
2023-06,SKU4_010,FAM4,35,6.7
2023-07,SKU4_010,FAM4,40,6.7
2023-08,SKU4_010,FAM4,35,6.7
2023-09,SKU4_010,FAM4,33,6.7
2023-10,SKU4_010,FAM4,32,6.7
2023-11,SKU4_010,FAM4,39,6.7
2023-12,SKU4_010,FAM4,45,6.7
2024-01,SKU4_010,FAM4,36,6.7
2024-02,SKU4_010,FAM4,33,6.7
2024-03,SKU4_010,FAM4,36,6.7
2024-04,SKU4_010,FAM4,38,6.7
2024-05,SKU4_010,FAM4,41,6.7
2024-06,SKU4_010,FAM4,39,6.7
2024-07,SKU4_010,FAM4,40,6.7
2024-08,SKU4_010,FAM4,39,6.7
2024-09,SKU4_010,FAM4,45,6.7
2024-10,SKU4_010,FAM4,38,6.7
2024-11,SKU4_010,FAM4,39,6.7
2024-12,SKU4_010,FAM4,40,6.7
2022-01,SKU5_001,FAM5,41,7.0
2022-02,SKU5_001,FAM5,38,7.0
2022-03,SKU5_001,FAM5,37,7.0
2022-04,SKU5_001,FAM5,46,7.0
2022-05,SKU5_001,FAM5,32,7.0
2022-06,SKU5_001,FAM5,50,7.0
2022-07,SKU5_001,FAM5,33,7.0
2022-08,SKU5_001,FAM5,37,7.0
2022-09,SKU5_001,FAM5,38,7.0
2022-10,SKU5_001,FAM5,45,7.0
2022-11,SKU5_001,FAM5,33,7.0
2022-12,SKU5_001,FAM5,40,7.0
2023-01,SKU5_001,FAM5,43,7.0
2023-02,SKU5_001,FAM5,43,7.0
2023-03,SKU5_001,FAM5,46,7.0
2023-04,SKU5_001,FAM5,42,7.0
2023-05,SKU5_001,FAM5,43,7.0
2023-06,SKU5_001,FAM5,36,7.0
2023-07,SKU5_001,FAM5,39,7.0
2023-08,SKU5_001,FAM5,36,7.0
2023-09,SKU5_001,FAM5,43,7.0
2023-10,SKU5_001,FAM5,43,7.0
2023-11,SKU5_001,FAM5,43,7.0
2023-12,SKU5_001,FAM5,39,7.0
2024-01,SKU5_001,FAM5,39,7.0
2024-02,SKU5_001,FAM5,43,7.0
2024-03,SKU5_001,FAM5,41,7.0
2024-04,SKU5_001,FAM5,40,7.0
2024-05,SKU5_001,FAM5,42,7.0
2024-06,SKU5_001,FAM5,42,7.0
2024-07,SKU5_001,FAM5,41,7.0
2024-08,SKU5_001,FAM5,41,7.0
2024-09,SKU5_001,FAM5,46,7.0
2024-10,SKU5_001,FAM5,50,7.0
2024-11,SKU5_001,FAM5,46,7.0
2024-12,SKU5_001,FAM5,47,7.0
2022-01,SKU5_002,FAM5,39,6.44
2022-02,SKU5_002,FAM5,41,6.44
2022-03,SKU5_002,FAM5,39,6.44
2022-04,SKU5_002,FAM5,41,6.44
2022-05,SKU5_002,FAM5,42,6.44
2022-06,SKU5_002,FAM5,39,6.44
2022-07,SKU5_002,FAM5,51,6.44
2022-08,SKU5_002,FAM5,38,6.44
2022-09,SKU5_002,FAM5,42,6.44
2022-10,SKU5_002,FAM5,43,6.44
2022-11,SKU5_002,FAM5,44,6.44
2022-12,SKU5_002,FAM5,44,6.44
2023-01,SKU5_002,FAM5,45,6.44
2023-02,SKU5_002,FAM5,41,6.44
2023-03,SKU5_002,FAM5,41,6.44
2023-04,SKU5_002,FAM5,41,6.44
2023-05,SKU5_002,FAM5,43,6.44
2023-06,SKU5_002,FAM5,36,6.44
2023-07,SKU5_002,FAM5,46,6.44
2023-08,SKU5_002,FAM5,42,6.44
2023-09,SKU5_002,FAM5,41,6.44
2023-10,SKU5_002,FAM5,34,6.44
2023-11,SKU5_002,FAM5,42,6.44
2023-12,SKU5_002,FAM5,42,6.44
2024-01,SKU5_002,FAM5,40,6.44
2024-02,SKU5_002,FAM5,41,6.44
2024-03,SKU5_002,FAM5,43,6.44
2024-04,SKU5_002,FAM5,41,6.44
2024-05,SKU5_002,FAM5,45,6.44
2024-06,SKU5_002,FAM5,42,6.44
2024-07,SKU5_002,FAM5,52,6.44
2024-08,SKU5_002,FAM5,48,6.44
2024-09,SKU5_002,FAM5,45,6.44
2024-10,SKU5_002,FAM5,47,6.44
2024-11,SKU5_002,FAM5,47,6.44
2024-12,SKU5_002,FAM5,47,6.44
2022-01,SKU5_003,FAM5,35,6.77
2022-02,SKU5_003,FAM5,39,6.77
2022-03,SKU5_003,FAM5,39,6.77
2022-04,SKU5_003,FAM5,38,6.77
2022-05,SKU5_003,FAM5,40,6.77
2022-06,SKU5_003,FAM5,40,6.77
2022-07,SKU5_003,FAM5,42,6.77
2022-08,SKU5_003,FAM5,45,6.77
2022-09,SKU5_003,FAM5,43,6.77
2022-10,SKU5_003,FAM5,42,6.77
2022-11,SKU5_003,FAM5,59,6.77
2022-12,SKU5_003,FAM5,45,6.77
2023-01,SKU5_003,FAM5,42,6.77
2023-02,SKU5_003,FAM5,38,6.77
2023-03,SKU5_003,FAM5,39,6.77
2023-04,SKU5_003,FAM5,45,6.77
2023-05,SKU5_003,FAM5,40,6.77
2023-06,SKU5_003,FAM5,39,6.77
2023-07,SKU5_003,FAM5,40,6.77
2023-08,SKU5_003,FAM5,40,6.77
2023-09,SKU5_003,FAM5,45,6.77
2023-10,SKU5_003,FAM5,42,6.77
2023-11,SKU5_003,FAM5,38,6.77
2023-12,SKU5_003,FAM5,43,6.77
2024-01,SKU5_003,FAM5,43,6.77
2024-02,SKU5_003,FAM5,41,6.77
2024-03,SKU5_003,FAM5,46,6.77
2024-04,SKU5_003,FAM5,42,6.77
2024-05,SKU5_003,FAM5,47,6.77
2024-06,SKU5_003,FAM5,46,6.77
2024-07,SKU5_003,FAM5,47,6.77
2024-08,SKU5_003,FAM5,42,6.77
2024-09,SKU5_003,FAM5,46,6.77
2024-10,SKU5_003,FAM5,46,6.77
2024-11,SKU5_003,FAM5,54,6.77
2024-12,SKU5_003,FAM5,50,6.77
2022-01,SKU5_004,FAM5,43,7.0
2022-02,SKU5_004,FAM5,36,7.0
2022-03,SKU5_004,FAM5,39,7.0
2022-04,SKU5_004,FAM5,38,7.0
2022-05,SKU5_004,FAM5,41,7.0
2022-06,SKU5_004,FAM5,43,7.0
2022-07,SKU5_004,FAM5,42,7.0
2022-08,SKU5_004,FAM5,44,7.0
2022-09,SKU5_004,FAM5,41,7.0
2022-10,SKU5_004,FAM5,41,7.0
2022-11,SKU5_004,FAM5,36,7.0
2022-12,SKU5_004,FAM5,44,7.0
2023-01,SKU5_004,FAM5,42,7.0
2023-02,SKU5_004,FAM5,42,7.0
2023-03,SKU5_004,FAM5,42,7.0
2023-04,SKU5_004,FAM5,0,7.0
2023-05,SKU5_004,FAM5,42,7.0
2023-06,SKU5_004,FAM5,41,7.0
2023-07,SKU5_004,FAM5,9,7.0
2023-08,SKU5_004,FAM5,44,7.0
2023-09,SKU5_004,FAM5,40,7.0
2023-10,SKU5_004,FAM5,0,7.0
2023-11,SKU5_004,FAM5,54,7.0
2023-12,SKU5_004,FAM5,43,7.0
2024-01,SKU5_004,FAM5,42,7.0
2024-02,SKU5_004,FAM5,45,7.0
2024-03,SKU5_004,FAM5,0,7.0
2024-04,SKU5_004,FAM5,0,7.0
2024-05,SKU5_004,FAM5,44,7.0
2024-06,SKU5_004,FAM5,42,7.0
2024-07,SKU5_004,FAM5,47,7.0
2024-08,SKU5_004,FAM5,0,7.0
2024-09,SKU5_004,FAM5,46,7.0
2024-10,SKU5_004,FAM5,0,7.0
2024-11,SKU5_004,FAM5,0,7.0
2024-12,SKU5_004,FAM5,48,7.0
2022-01,SKU5_005,FAM5,36,7.22
2022-02,SKU5_005,FAM5,36,7.22
2022-03,SKU5_005,FAM5,41,7.22
2022-04,SKU5_005,FAM5,44,7.22
2022-05,SKU5_005,FAM5,41,7.22
2022-06,SKU5_005,FAM5,41,7.22
2022-07,SKU5_005,FAM5,39,7.22
2022-08,SKU5_005,FAM5,42,7.22
2022-09,SKU5_005,FAM5,39,7.22
2022-10,SKU5_005,FAM5,36,7.22
2022-11,SKU5_005,FAM5,47,7.22
2022-12,SKU5_005,FAM5,39,7.22
2023-01,SKU5_005,FAM5,41,7.22
2023-02,SKU5_005,FAM5,57,7.22
2023-03,SKU5_005,FAM5,47,7.22
2023-04,SKU5_005,FAM5,43,7.22
2023-05,SKU5_005,FAM5,39,7.22
2023-06,SKU5_005,FAM5,42,7.22
2023-07,SKU5_005,FAM5,40,7.22
2023-08,SKU5_005,FAM5,42,7.22
2023-09,SKU5_005,FAM5,46,7.22
2023-10,SKU5_005,FAM5,35,7.22
2023-11,SKU5_005,FAM5,41,7.22
2023-12,SKU5_005,FAM5,41,7.22
2024-01,SKU5_005,FAM5,39,7.22
2024-02,SKU5_005,FAM5,45,7.22
2024-03,SKU5_005,FAM5,50,7.22
2024-04,SKU5_005,FAM5,40,7.22
2024-05,SKU5_005,FAM5,47,7.22
2024-06,SKU5_005,FAM5,49,7.22
2024-07,SKU5_005,FAM5,45,7.22
2024-08,SKU5_005,FAM5,42,7.22
2024-09,SKU5_005,FAM5,44,7.22
2024-10,SKU5_005,FAM5,49,7.22
2024-11,SKU5_005,FAM5,47,7.22
2024-12,SKU5_005,FAM5,47,7.22
2022-01,SKU5_006,FAM5,33,6.4
2022-02,SKU5_006,FAM5,35,6.4
2022-03,SKU5_006,FAM5,43,6.4
2022-04,SKU5_006,FAM5,39,6.4
2022-05,SKU5_006,FAM5,39,6.4
2022-06,SKU5_006,FAM5,39,6.4
2022-07,SKU5_006,FAM5,46,6.4
2022-08,SKU5_006,FAM5,46,6.4
2022-09,SKU5_006,FAM5,48,6.4
2022-10,SKU5_006,FAM5,41,6.4
2022-11,SKU5_006,FAM5,43,6.4
2022-12,SKU5_006,FAM5,38,6.4
2023-01,SKU5_006,FAM5,47,6.4
2023-02,SKU5_006,FAM5,39,6.4
2023-03,SKU5_006,FAM5,43,6.4
2023-04,SKU5_006,FAM5,39,6.4
2023-05,SKU5_006,FAM5,41,6.4
2023-06,SKU5_006,FAM5,40,6.4
2023-07,SKU5_006,FAM5,41,6.4
2023-08,SKU5_006,FAM5,41,6.4
2023-09,SKU5_006,FAM5,41,6.4
2023-10,SKU5_006,FAM5,45,6.4
2023-11,SKU5_006,FAM5,46,6.4
2023-12,SKU5_006,FAM5,44,6.4
2024-01,SKU5_006,FAM5,47,6.4
2024-02,SKU5_006,FAM5,42,6.4
2024-03,SKU5_006,FAM5,41,6.4
2024-04,SKU5_006,FAM5,54,6.4
2024-05,SKU5_006,FAM5,48,6.4
2024-06,SKU5_006,FAM5,45,6.4
2024-07,SKU5_006,FAM5,44,6.4
2024-08,SKU5_006,FAM5,47,6.4
2024-09,SKU5_006,FAM5,43,6.4
2024-10,SKU5_006,FAM5,49,6.4
2024-11,SKU5_006,FAM5,48,6.4
2024-12,SKU5_006,FAM5,47,6.4
2022-01,SKU5_007,FAM5,37,7.57
2022-02,SKU5_007,FAM5,40,7.57
2022-03,SKU5_007,FAM5,39,7.57
2022-04,SKU5_007,FAM5,33,7.57
2022-05,SKU5_007,FAM5,42,7.57
2022-06,SKU5_007,FAM5,41,7.57
2022-07,SKU5_007,FAM5,42,7.57
2022-08,SKU5_007,FAM5,53,7.57
2022-09,SKU5_007,FAM5,35,7.57
2022-10,SKU5_007,FAM5,47,7.57
2022-11,SKU5_007,FAM5,41,7.57
2022-12,SKU5_007,FAM5,43,7.57
2023-01,SKU5_007,FAM5,42,7.57
2023-02,SKU5_007,FAM5,41,7.57
2023-03,SKU5_007,FAM5,41,7.57
2023-04,SKU5_007,FAM5,44,7.57
2023-05,SKU5_007,FAM5,38,7.57
2023-06,SKU5_007,FAM5,45,7.57
2023-07,SKU5_007,FAM5,42,7.57
2023-08,SKU5_007,FAM5,40,7.57
2023-09,SKU5_007,FAM5,42,7.57
2023-10,SKU5_007,FAM5,47,7.57
2023-11,SKU5_007,FAM5,41,7.57
2023-12,SKU5_007,FAM5,44,7.57
2024-01,SKU5_007,FAM5,46,7.57
2024-02,SKU5_007,FAM5,46,7.57
2024-03,SKU5_007,FAM5,46,7.57
2024-04,SKU5_007,FAM5,50,7.57
2024-05,SKU5_007,FAM5,44,7.57
2024-06,SKU5_007,FAM5,59,7.57
2024-07,SKU5_007,FAM5,46,7.57
2024-08,SKU5_007,FAM5,50,7.57
2024-09,SKU5_007,FAM5,44,7.57
2024-10,SKU5_007,FAM5,49,7.57
2024-11,SKU5_007,FAM5,47,7.57
2024-12,SKU5_007,FAM5,48,7.57
2022-01,SKU5_008,FAM5,0,7.32
2022-02,SKU5_008,FAM5,35,7.32
2022-03,SKU5_008,FAM5,36,7.32
2022-04,SKU5_008,FAM5,51,7.32
2022-05,SKU5_008,FAM5,40,7.32
2022-06,SKU5_008,FAM5,42,7.32
2022-07,SKU5_008,FAM5,48,7.32
2022-08,SKU5_008,FAM5,42,7.32
2022-09,SKU5_008,FAM5,48,7.32
2022-10,SKU5_008,FAM5,41,7.32
2022-11,SKU5_008,FAM5,45,7.32
2022-12,SKU5_008,FAM5,45,7.32
2023-01,SKU5_008,FAM5,45,7.32
2023-02,SKU5_008,FAM5,0,7.32
2023-03,SKU5_008,FAM5,45,7.32
2023-04,SKU5_008,FAM5,45,7.32
2023-05,SKU5_008,FAM5,0,7.32
2023-06,SKU5_008,FAM5,40,7.32
2023-07,SKU5_008,FAM5,38,7.32
2023-08,SKU5_008,FAM5,0,7.32
2023-09,SKU5_008,FAM5,42,7.32
2023-10,SKU5_008,FAM5,0,7.32
2023-11,SKU5_008,FAM5,0,7.32
2023-12,SKU5_008,FAM5,46,7.32
2024-01,SKU5_008,FAM5,42,7.32
2024-02,SKU5_008,FAM5,0,7.32
2024-03,SKU5_008,FAM5,42,7.32
2024-04,SKU5_008,FAM5,39,7.32
2024-05,SKU5_008,FAM5,0,7.32
2024-06,SKU5_008,FAM5,0,7.32
2024-07,SKU5_008,FAM5,45,7.32
2024-08,SKU5_008,FAM5,40,7.32
2024-09,SKU5_008,FAM5,49,7.32
2024-10,SKU5_008,FAM5,42,7.32
2024-11,SKU5_008,FAM5,44,7.32
2024-12,SKU5_008,FAM5,47,7.32
2022-01,SKU5_009,FAM5,36,7.57
2022-02,SKU5_009,FAM5,42,7.57
2022-03,SKU5_009,FAM5,38,7.57
2022-04,SKU5_009,FAM5,41,7.57
2022-05,SKU5_009,FAM5,46,7.57
2022-06,SKU5_009,FAM5,37,7.57
2022-07,SKU5_009,FAM5,41,7.57
2022-08,SKU5_009,FAM5,43,7.57
2022-09,SKU5_009,FAM5,44,7.57
2022-10,SKU5_009,FAM5,39,7.57
2022-11,SKU5_009,FAM5,38,7.57
2022-12,SKU5_009,FAM5,46,7.57
2023-01,SKU5_009,FAM5,41,7.57
2023-02,SKU5_009,FAM5,41,7.57
2023-03,SKU5_009,FAM5,48,7.57
2023-04,SKU5_009,FAM5,43,7.57
2023-05,SKU5_009,FAM5,43,7.57
2023-06,SKU5_009,FAM5,43,7.57
2023-07,SKU5_009,FAM5,40,7.57
2023-08,SKU5_009,FAM5,45,7.57
2023-09,SKU5_009,FAM5,45,7.57
2023-10,SKU5_009,FAM5,44,7.57
2023-11,SKU5_009,FAM5,43,7.57
2023-12,SKU5_009,FAM5,43,7.57
2024-01,SKU5_009,FAM5,58,7.57
2024-02,SKU5_009,FAM5,44,7.57
2024-03,SKU5_009,FAM5,44,7.57
2024-04,SKU5_009,FAM5,46,7.57
2024-05,SKU5_009,FAM5,45,7.57
2024-06,SKU5_009,FAM5,50,7.57
2024-07,SKU5_009,FAM5,40,7.57
2024-08,SKU5_009,FAM5,47,7.57
2024-09,SKU5_009,FAM5,45,7.57
2024-10,SKU5_009,FAM5,44,7.57
2024-11,SKU5_009,FAM5,52,7.57
2024-12,SKU5_009,FAM5,48,7.57
2022-01,SKU5_010,FAM5,42,7.09
2022-02,SKU5_010,FAM5,39,7.09
2022-03,SKU5_010,FAM5,34,7.09
2022-04,SKU5_010,FAM5,37,7.09
2022-05,SKU5_010,FAM5,40,7.09
2022-06,SKU5_010,FAM5,42,7.09
2022-07,SKU5_010,FAM5,41,7.09
2022-08,SKU5_010,FAM5,46,7.09
2022-09,SKU5_010,FAM5,47,7.09
2022-10,SKU5_010,FAM5,43,7.09
2022-11,SKU5_010,FAM5,37,7.09
2022-12,SKU5_010,FAM5,45,7.09
2023-01,SKU5_010,FAM5,43,7.09
2023-02,SKU5_010,FAM5,45,7.09
2023-03,SKU5_010,FAM5,41,7.09
2023-04,SKU5_010,FAM5,47,7.09
2023-05,SKU5_010,FAM5,47,7.09
2023-06,SKU5_010,FAM5,45,7.09
2023-07,SKU5_010,FAM5,43,7.09
2023-08,SKU5_010,FAM5,45,7.09
2023-09,SKU5_010,FAM5,41,7.09
2023-10,SKU5_010,FAM5,46,7.09
2023-11,SKU5_010,FAM5,49,7.09
2023-12,SKU5_010,FAM5,47,7.09
2024-01,SKU5_010,FAM5,42,7.09
2024-02,SKU5_010,FAM5,45,7.09
2024-03,SKU5_010,FAM5,41,7.09
2024-04,SKU5_010,FAM5,56,7.09
2024-05,SKU5_010,FAM5,46,7.09
2024-06,SKU5_010,FAM5,40,7.09
2024-07,SKU5_010,FAM5,42,7.09
2024-08,SKU5_010,FAM5,46,7.09
2024-09,SKU5_010,FAM5,46,7.09
2024-10,SKU5_010,FAM5,44,7.09
2024-11,SKU5_010,FAM5,49,7.09
2024-12,SKU5_010,FAM5,49,7.09
